Paper_ID,Paper,Author_ID,Author_name,Paper_Type,Conference_Type,Source_ID,Source,Year,Document_Type,Volume_Proceeding,Reviewer_1_ID,Reviewer_1,Reviewer_2_ID,Reviewer_2,Handler_ID,Handler,Handler_Type,Area_ID,Areas,Review_ID,Reviewer_Decision,Reviewer_Text,Venue_plus_Volume_Proceeding,Proceeding_Volume_ID
53e9b38eb7602d9703e6f06d,A particle swarm optimized fuzzy neural network control for acrobot,542d2fc3dabfae498ae19cac,Dong-bin Zhao,Full Paper,None,S20901,ISNN (2),2006,Journal,3972,RV61255,Aaron Gutierrez,RV79088,Melissa Williams,H33882,wxtwkqdkcv,Editor,AR49997,system state,R51287,Rejected,"This paper addresses the problem of controlling an acrobot, an under-actuated robotic systems, using fuzzy neural network approach. A five-layer Takagi-Sugeno fuzzy neural network control (TSFNNC) is proposed to swing up the acrobot from the low stable equilibrium to approach and balance around its top unstable equilibrium position. By analyzing the system dynamics, total energy and potential energy of the system are introduced in the second layer, with the system states as the inputs to the first layer. Fuzzy membership functions and rules are depicted in the third and fourth layers respectively. The fifth layer works as the final output. A modified particle swarm optimizer (PSO) is adopted to train the consequents in the fourth layer. Simulation results indicate that the integrated TSFNNC approach can control the acrobot system from upswing to balance process effectively. This approach provides an easy and feasible solution for similar control problems.",No,No
53e9b38eb7602d9703e6f06d,A particle swarm optimized fuzzy neural network control for acrobot,56cb18b0c35f4f3c6565beb5,Jian-qiang Yi,Full Paper,None,S20901,ISNN (2),2006,Journal,3972,RV61255,Aaron Gutierrez,RV79088,Melissa Williams,H33882,wxtwkqdkcv,Editor,AR49997,system state,R51287,Rejected,"This paper addresses the problem of controlling an acrobot, an under-actuated robotic systems, using fuzzy neural network approach. A five-layer Takagi-Sugeno fuzzy neural network control (TSFNNC) is proposed to swing up the acrobot from the low stable equilibrium to approach and balance around its top unstable equilibrium position. By analyzing the system dynamics, total energy and potential energy of the system are introduced in the second layer, with the system states as the inputs to the first layer. Fuzzy membership functions and rules are depicted in the third and fourth layers respectively. The fifth layer works as the final output. A modified particle swarm optimizer (PSO) is adopted to train the consequents in the fourth layer. Simulation results indicate that the integrated TSFNNC approach can control the acrobot system from upswing to balance process effectively. This approach provides an easy and feasible solution for similar control problems.",No,No
53e9b38eb7602d9703e6f3d4,Level of detail concepts in data-intensive web applications,53f56c60dabfae7059f80493,Sara Comai,Full Paper,Expert Group,S20512,ICWE,2005,Conference,3579,RV64977,Anna Bryant,RV78326,Melissa Jones,H30531,ezpdgdewze,Chair,AR43275,navigational path,R52061,Accepted,"Current data-intensive Web applications, such as on-line trading, e-commerce, corporate portals and so on, are becoming more and more complex, both in terms of density of information and in terms of navigational paths. At this aim different techniques have been proposed in literature for optimizing the information to be shown to the user. In this paper we present a technique for tuning the amount of data presented to the user, directly inspired to the concept of Levels of Details (LoD), commonly used in computer graphics. Like in computer graphics the idea is to simplify the original model, without loosing the main characteristics of the objects to be shown. The approach is based on the application of LoD operators to the compositional and navigational structure of a Web application, expressed through an hypertextual model.",ICWE 3579,VP86180
53e9b38eb7602d9703e6f3da,Mediation = Information Revelation + Analogical Reasoning,53f59ad7dabfaeec0af8045b,Simeon J. Simoff,Demo Paper,Workshop,S21940,KRAMAS,2008,Conference,5605,RV61814,Bradley Kaufman,RV73931,Kathryn Harris,H30734,vmzlatodzo,Chair,AR46341,conflict resolution,R56097,Accepted,This paper presents an initial study of the relevant issues on the development of an automated mediation agent. The work is conducted within the `curious negotiator' framework [1] . The paper demonstrates that mediation is a knowledge intensive process that integrates information revelation and analogical reasoning. The introduced formalism is used to demonstrate how via revealing the appropriate information and reshaping the set of issues of the disputing parties mediation can succeed. The paper presents MediaThor - a mediating agent that utilises past experiences and information from negotiating parties to mediate disputes and change the positions of negotiating parties.,KRAMAS 5605,VP85653
53e9b38eb7602d9703e6f3da,Mediation = Information Revelation + Analogical Reasoning,562ce15b45cedb3398cf11fd,Carles Sierra,Demo Paper,Workshop,S21940,KRAMAS,2008,Conference,5605,RV61814,Bradley Kaufman,RV73931,Kathryn Harris,H30734,vmzlatodzo,Chair,AR46341,conflict resolution,R56097,Accepted,This paper presents an initial study of the relevant issues on the development of an automated mediation agent. The work is conducted within the `curious negotiator' framework [1] . The paper demonstrates that mediation is a knowledge intensive process that integrates information revelation and analogical reasoning. The introduced formalism is used to demonstrate how via revealing the appropriate information and reshaping the set of issues of the disputing parties mediation can succeed. The paper presents MediaThor - a mediating agent that utilises past experiences and information from negotiating parties to mediate disputes and change the positions of negotiating parties.,KRAMAS 5605,VP85653
53e9b38eb7602d9703e6f3da,Mediation = Information Revelation + Analogical Reasoning,53f4281adabfaeb2acfb0b52,Ramon López de Mántaras,Demo Paper,Workshop,S21940,KRAMAS,2008,Conference,5605,RV61814,Bradley Kaufman,RV73931,Kathryn Harris,H30734,vmzlatodzo,Chair,AR46341,conflict resolution,R56097,Accepted,This paper presents an initial study of the relevant issues on the development of an automated mediation agent. The work is conducted within the `curious negotiator' framework [1] . The paper demonstrates that mediation is a knowledge intensive process that integrates information revelation and analogical reasoning. The introduced formalism is used to demonstrate how via revealing the appropriate information and reshaping the set of issues of the disputing parties mediation can succeed. The paper presents MediaThor - a mediating agent that utilises past experiences and information from negotiating parties to mediate disputes and change the positions of negotiating parties.,KRAMAS 5605,VP85653
53e9b38eb7602d9703e6f421,A viable system for tracing illegal users of video,53f44e89dabfaedd74e0ef43,Hyun-Ho Kang,Short Paper,Regular Conference,S20421,WISI,2006,Conference,3917,RV60775,Cody Glass,RV76587,Mark Mann,H35688,wrrtwjnvep,Chair,AR46954,distributed system,R50591,Rejected,"Typical uses of watermarks include copyright protection and disabling unauthorized access to content. Especially, copyright protection watermarks embed some information in the data to identify the copyright holder or content provider, while receiver-identifying watermarking, commonly referred to as fingerprinting, embeds information to identify the receiver of that copy of the content. Thus, if an unauthorized copy of the content is recovered, extracting the fingerprint will show who the initial receiver was [1][2]. In this paper we generalize our previous work [3] of a video fingerprinting system to identify the source of illegal copies. This includes a logo embedding technique, generalization of the distribution system and detailed investigation of the robustness against collusion attacks.",No,No
53e9b38eb7602d9703e6f421,A viable system for tracing illegal users of video,53f430f4dabfaee0d9b2a3ab,Brian M. Kurkoski,Short Paper,Regular Conference,S20421,WISI,2006,Conference,3917,RV60775,Cody Glass,RV76587,Mark Mann,H35688,wrrtwjnvep,Chair,AR46954,distributed system,R50591,Rejected,"Typical uses of watermarks include copyright protection and disabling unauthorized access to content. Especially, copyright protection watermarks embed some information in the data to identify the copyright holder or content provider, while receiver-identifying watermarking, commonly referred to as fingerprinting, embeds information to identify the receiver of that copy of the content. Thus, if an unauthorized copy of the content is recovered, extracting the fingerprint will show who the initial receiver was [1][2]. In this paper we generalize our previous work [3] of a video fingerprinting system to identify the source of illegal copies. This includes a logo embedding technique, generalization of the distribution system and detailed investigation of the robustness against collusion attacks.",No,No
53e9b38eb7602d9703e6f421,A viable system for tracing illegal users of video,53f450dcdabfaedf435f5d5f,Young-Ran Park,Short Paper,Regular Conference,S20421,WISI,2006,Conference,3917,RV60775,Cody Glass,RV76587,Mark Mann,H35688,wrrtwjnvep,Chair,AR46954,distributed system,R50591,Rejected,"Typical uses of watermarks include copyright protection and disabling unauthorized access to content. Especially, copyright protection watermarks embed some information in the data to identify the copyright holder or content provider, while receiver-identifying watermarking, commonly referred to as fingerprinting, embeds information to identify the receiver of that copy of the content. Thus, if an unauthorized copy of the content is recovered, extracting the fingerprint will show who the initial receiver was [1][2]. In this paper we generalize our previous work [3] of a video fingerprinting system to identify the source of illegal copies. This includes a logo embedding technique, generalization of the distribution system and detailed investigation of the robustness against collusion attacks.",No,No
53e9b38eb7602d9703e6f421,A viable system for tracing illegal users of video,53f47120dabfaee4dc878b78,Sanguk Shin,Short Paper,Regular Conference,S20421,WISI,2006,Conference,3917,RV60775,Cody Glass,RV76587,Mark Mann,H35688,wrrtwjnvep,Chair,AR46954,distributed system,R50591,Rejected,"Typical uses of watermarks include copyright protection and disabling unauthorized access to content. Especially, copyright protection watermarks embed some information in the data to identify the copyright holder or content provider, while receiver-identifying watermarking, commonly referred to as fingerprinting, embeds information to identify the receiver of that copy of the content. Thus, if an unauthorized copy of the content is recovered, extracting the fingerprint will show who the initial receiver was [1][2]. In this paper we generalize our previous work [3] of a video fingerprinting system to identify the source of illegal copies. This includes a logo embedding technique, generalization of the distribution system and detailed investigation of the robustness against collusion attacks.",No,No
53e9b38eb7602d9703e6f421,A viable system for tracing illegal users of video,5602998845cedb3395fee2ad,Kazuhiko Yamaguchi,Short Paper,Regular Conference,S20421,WISI,2006,Conference,3917,RV60775,Cody Glass,RV76587,Mark Mann,H35688,wrrtwjnvep,Chair,AR46954,distributed system,R50591,Rejected,"Typical uses of watermarks include copyright protection and disabling unauthorized access to content. Especially, copyright protection watermarks embed some information in the data to identify the copyright holder or content provider, while receiver-identifying watermarking, commonly referred to as fingerprinting, embeds information to identify the receiver of that copy of the content. Thus, if an unauthorized copy of the content is recovered, extracting the fingerprint will show who the initial receiver was [1][2]. In this paper we generalize our previous work [3] of a video fingerprinting system to identify the source of illegal copies. This includes a logo embedding technique, generalization of the distribution system and detailed investigation of the robustness against collusion attacks.",No,No
53e9b38eb7602d9703e6f421,A viable system for tracing illegal users of video,53f42dc5dabfaedf4351be67,Kingo Kobayashi,Short Paper,Regular Conference,S20421,WISI,2006,Conference,3917,RV60775,Cody Glass,RV76587,Mark Mann,H35688,wrrtwjnvep,Chair,AR46954,distributed system,R50591,Rejected,"Typical uses of watermarks include copyright protection and disabling unauthorized access to content. Especially, copyright protection watermarks embed some information in the data to identify the copyright holder or content provider, while receiver-identifying watermarking, commonly referred to as fingerprinting, embeds information to identify the receiver of that copy of the content. Thus, if an unauthorized copy of the content is recovered, extracting the fingerprint will show who the initial receiver was [1][2]. In this paper we generalize our previous work [3] of a video fingerprinting system to identify the source of illegal copies. This includes a logo embedding technique, generalization of the distribution system and detailed investigation of the robustness against collusion attacks.",No,No
53e9b388b7602d9703e6d468,Improved assignment with ant colony optimization for multi-target tracking,53f43421dabfaee1c0a87b9b,Ali Onder Bozdogan,Demo Paper,None,S23083,Expert Syst. Appl.,2011,Journal,38,RV62306,Stephen Wright,RV77367,Mark Anthony,H38908,apnzugswpy,Editor,AR45447,multiple target tracking,R50577,Accepted,"Detecting and tracking ground targets is crucial in military intelligence in battlefield surveillance. Once targets have been detected, the system used can proceed to track them where tracking can be done using Ground Moving Target Indicator (GMTI) type indicators that can observe objects moving in the area of interest. However, when targets move close to each other in formation as a convoy, then the problem of assigning measurements to targets has to be addressed first, as it is an important step in target tracking. With the increasing computational power, it became possible to use more complex association logic in tracking algorithms. Although its optimal solution can be proved to be an NP hard problem, the multidimensional assignment enjoyed a renewed interest mostly due to Lagrangian relaxation approaches to its solution. Recently, it has been reported that randomized heuristic approaches surpassed the performance of Lagrangian relaxation algorithm especially in dense problems. In this paper, impelled from the success of randomized heuristic methods, we investigate a different stochastic approach, namely, the biologically inspired ant colony optimization to solve the NP hard multidimensional assignment problem for tracking multiple ground targets.",Expert Syst. Appl. 38,VP88098
53e9b388b7602d9703e6d468,Improved assignment with ant colony optimization for multi-target tracking,53f44b05dabfaee0d9bc6800,Murat Efe,Demo Paper,None,S23083,Expert Syst. Appl.,2011,Journal,38,RV62306,Stephen Wright,RV77367,Mark Anthony,H38908,apnzugswpy,Editor,AR45447,multiple target tracking,R50577,Accepted,"Detecting and tracking ground targets is crucial in military intelligence in battlefield surveillance. Once targets have been detected, the system used can proceed to track them where tracking can be done using Ground Moving Target Indicator (GMTI) type indicators that can observe objects moving in the area of interest. However, when targets move close to each other in formation as a convoy, then the problem of assigning measurements to targets has to be addressed first, as it is an important step in target tracking. With the increasing computational power, it became possible to use more complex association logic in tracking algorithms. Although its optimal solution can be proved to be an NP hard problem, the multidimensional assignment enjoyed a renewed interest mostly due to Lagrangian relaxation approaches to its solution. Recently, it has been reported that randomized heuristic approaches surpassed the performance of Lagrangian relaxation algorithm especially in dense problems. In this paper, impelled from the success of randomized heuristic methods, we investigate a different stochastic approach, namely, the biologically inspired ant colony optimization to solve the NP hard multidimensional assignment problem for tracking multiple ground targets.",Expert Syst. Appl. 38,VP88098
53e9b388b7602d9703e6d3dc,Improved Bounds for Finger Search on a RAM,53f43b94dabfaee2a1d19007,Alexis C. Kaporis,Short Paper,None,S21385,european symposium on algorithms,2013,Journal,66,RV66458,Linda Brown,RV70593,Amber Jenkins,H30461,ysfouxmaiq,Editor,AR40842,Data structures,R52810,Rejected,"We present a new finger search tree with O(1) worst-case update time and O(log log d) expected search time with high probability in the Random Access Machine (RAM) model of computation for a large class of input distributions. The parameter d represents the number of elements (distance) between the search element and an element pointed to by a finger, in a finger search tree that stores n elements. For the need of the analysis we model the updates by a balls and bins combinatorial game that is interesting in its own right as it involves insertions and deletions of balls according to an unknown distribution.",No,No
53e9b388b7602d9703e6d3dc,Improved Bounds for Finger Search on a RAM,543526cfdabfaebba58a91f2,Christos Makris,Short Paper,None,S21385,european symposium on algorithms,2013,Journal,66,RV66458,Linda Brown,RV70593,Amber Jenkins,H30461,ysfouxmaiq,Editor,AR40842,Data structures,R52810,Rejected,"We present a new finger search tree with O(1) worst-case update time and O(log log d) expected search time with high probability in the Random Access Machine (RAM) model of computation for a large class of input distributions. The parameter d represents the number of elements (distance) between the search element and an element pointed to by a finger, in a finger search tree that stores n elements. For the need of the analysis we model the updates by a balls and bins combinatorial game that is interesting in its own right as it involves insertions and deletions of balls according to an unknown distribution.",No,No
53e9b388b7602d9703e6d3dc,Improved Bounds for Finger Search on a RAM,53fa1320dabfae7f97b05c78,Spyros Sioutas,Short Paper,None,S21385,european symposium on algorithms,2013,Journal,66,RV66458,Linda Brown,RV70593,Amber Jenkins,H30461,ysfouxmaiq,Editor,AR40842,Data structures,R52810,Rejected,"We present a new finger search tree with O(1) worst-case update time and O(log log d) expected search time with high probability in the Random Access Machine (RAM) model of computation for a large class of input distributions. The parameter d represents the number of elements (distance) between the search element and an element pointed to by a finger, in a finger search tree that stores n elements. For the need of the analysis we model the updates by a balls and bins combinatorial game that is interesting in its own right as it involves insertions and deletions of balls according to an unknown distribution.",No,No
53e9b388b7602d9703e6d3dc,Improved Bounds for Finger Search on a RAM,53f79a9fdabfae8faa49e7aa,Athanasios K. Tsakalidis,Short Paper,None,S21385,european symposium on algorithms,2013,Journal,66,RV66458,Linda Brown,RV70593,Amber Jenkins,H30461,ysfouxmaiq,Editor,AR40842,Data structures,R52810,Rejected,"We present a new finger search tree with O(1) worst-case update time and O(log log d) expected search time with high probability in the Random Access Machine (RAM) model of computation for a large class of input distributions. The parameter d represents the number of elements (distance) between the search element and an element pointed to by a finger, in a finger search tree that stores n elements. For the need of the analysis we model the updates by a balls and bins combinatorial game that is interesting in its own right as it involves insertions and deletions of balls according to an unknown distribution.",No,No
53e9b388b7602d9703e6d3dc,Improved Bounds for Finger Search on a RAM,53f4c864dabfaee57e77d3aa,Kostas Tsichlas,Short Paper,None,S21385,european symposium on algorithms,2013,Journal,66,RV66458,Linda Brown,RV70593,Amber Jenkins,H30461,ysfouxmaiq,Editor,AR40842,Data structures,R52810,Rejected,"We present a new finger search tree with O(1) worst-case update time and O(log log d) expected search time with high probability in the Random Access Machine (RAM) model of computation for a large class of input distributions. The parameter d represents the number of elements (distance) between the search element and an element pointed to by a finger, in a finger search tree that stores n elements. For the need of the analysis we model the updates by a balls and bins combinatorial game that is interesting in its own right as it involves insertions and deletions of balls according to an unknown distribution.",No,No
53e9b388b7602d9703e6d3dc,Improved Bounds for Finger Search on a RAM,53f44cb2dabfaee1c0b0636a,Christos D. Zaroliagis,Short Paper,None,S21385,european symposium on algorithms,2013,Journal,66,RV66458,Linda Brown,RV70593,Amber Jenkins,H30461,ysfouxmaiq,Editor,AR40842,Data structures,R52810,Rejected,"We present a new finger search tree with O(1) worst-case update time and O(log log d) expected search time with high probability in the Random Access Machine (RAM) model of computation for a large class of input distributions. The parameter d represents the number of elements (distance) between the search element and an element pointed to by a finger, in a finger search tree that stores n elements. For the need of the analysis we model the updates by a balls and bins combinatorial game that is interesting in its own right as it involves insertions and deletions of balls according to an unknown distribution.",No,No
53e9b388b7602d9703e6d185,Body Conformal Antennas for Superficial Hyperthermia: The Impact of Bending Contact Flexible Microstrip Applicators on Their Electromagnetic Behavior,53f43617dabfaee43ec2d8fb,Davi Correia,Short Paper,None,S25096,"Biomedical Engineering, IEEE Transactions",2009,Journal,56,RV61033,Amber Mendoza,RV78455,Adrian Collins,H37971,dckmsohdwl,Editor,AR43386,biological effects of fields,R55604,Accepted,"Hyperthermia is a powerful radiosensitizer for treatment of superficial tumors. This requires body conformal antennas with a power distribution as homogeneous as possible over the skin area. The contact flexible microstrip applicators (CFMA) operating at 434 MHz exist in several sizes, including the large size 3H and 5H. This paper investigates the behavior of the electromagnetic fields for the 3H and 5H CFMA in both flat and curved configurations, and the impact on performance parameters like the penetration depth (PD) and the effective heating depth (EHD). The underlying theory behind the electromagnetic behavior in curved situations is presented as well as numerical simulations of both flat and curved configurations. The results are compared to measurements of the electromagnetic field distributions in a cylindrical patient model. Due to their large size multimode solutions may exist, and our results confirm their existence. These multimode solutions affect both the power distribution and PD/EHD, with a dependence on applicator curvature. Therefore, the performance parameters like PD and EHD need to be carefully assessed when bending large size CFMA applicators to conform to the patient body. This conclusion also holds for other types of large size surface current applicators.","Biomedical Engineering, IEEE Transactions 56",VP89183
53e9b388b7602d9703e6d185,Body Conformal Antennas for Superficial Hyperthermia: The Impact of Bending Contact Flexible Microstrip Applicators on Their Electromagnetic Behavior,560c23cc45ce1e596055aa06,H Petra Kok,Short Paper,None,S25096,"Biomedical Engineering, IEEE Transactions",2009,Journal,56,RV61033,Amber Mendoza,RV78455,Adrian Collins,H37971,dckmsohdwl,Editor,AR43386,biological effects of fields,R55604,Accepted,"Hyperthermia is a powerful radiosensitizer for treatment of superficial tumors. This requires body conformal antennas with a power distribution as homogeneous as possible over the skin area. The contact flexible microstrip applicators (CFMA) operating at 434 MHz exist in several sizes, including the large size 3H and 5H. This paper investigates the behavior of the electromagnetic fields for the 3H and 5H CFMA in both flat and curved configurations, and the impact on performance parameters like the penetration depth (PD) and the effective heating depth (EHD). The underlying theory behind the electromagnetic behavior in curved situations is presented as well as numerical simulations of both flat and curved configurations. The results are compared to measurements of the electromagnetic field distributions in a cylindrical patient model. Due to their large size multimode solutions may exist, and our results confirm their existence. These multimode solutions affect both the power distribution and PD/EHD, with a dependence on applicator curvature. Therefore, the performance parameters like PD and EHD need to be carefully assessed when bending large size CFMA applicators to conform to the patient body. This conclusion also holds for other types of large size surface current applicators.","Biomedical Engineering, IEEE Transactions 56",VP89183
53e9b388b7602d9703e6d185,Body Conformal Antennas for Superficial Hyperthermia: The Impact of Bending Contact Flexible Microstrip Applicators on Their Electromagnetic Behavior,53f46f3cdabfaeecd6a2ee33,Martijn de Greef,Short Paper,None,S25096,"Biomedical Engineering, IEEE Transactions",2009,Journal,56,RV61033,Amber Mendoza,RV78455,Adrian Collins,H37971,dckmsohdwl,Editor,AR43386,biological effects of fields,R55604,Accepted,"Hyperthermia is a powerful radiosensitizer for treatment of superficial tumors. This requires body conformal antennas with a power distribution as homogeneous as possible over the skin area. The contact flexible microstrip applicators (CFMA) operating at 434 MHz exist in several sizes, including the large size 3H and 5H. This paper investigates the behavior of the electromagnetic fields for the 3H and 5H CFMA in both flat and curved configurations, and the impact on performance parameters like the penetration depth (PD) and the effective heating depth (EHD). The underlying theory behind the electromagnetic behavior in curved situations is presented as well as numerical simulations of both flat and curved configurations. The results are compared to measurements of the electromagnetic field distributions in a cylindrical patient model. Due to their large size multimode solutions may exist, and our results confirm their existence. These multimode solutions affect both the power distribution and PD/EHD, with a dependence on applicator curvature. Therefore, the performance parameters like PD and EHD need to be carefully assessed when bending large size CFMA applicators to conform to the patient body. This conclusion also holds for other types of large size surface current applicators.","Biomedical Engineering, IEEE Transactions 56",VP89183
53e9b388b7602d9703e6d185,Body Conformal Antennas for Superficial Hyperthermia: The Impact of Bending Contact Flexible Microstrip Applicators on Their Electromagnetic Behavior,53f46e99dabfaeecd6a2c7b9,Arjan Bel,Short Paper,None,S25096,"Biomedical Engineering, IEEE Transactions",2009,Journal,56,RV61033,Amber Mendoza,RV78455,Adrian Collins,H37971,dckmsohdwl,Editor,AR43386,biological effects of fields,R55604,Accepted,"Hyperthermia is a powerful radiosensitizer for treatment of superficial tumors. This requires body conformal antennas with a power distribution as homogeneous as possible over the skin area. The contact flexible microstrip applicators (CFMA) operating at 434 MHz exist in several sizes, including the large size 3H and 5H. This paper investigates the behavior of the electromagnetic fields for the 3H and 5H CFMA in both flat and curved configurations, and the impact on performance parameters like the penetration depth (PD) and the effective heating depth (EHD). The underlying theory behind the electromagnetic behavior in curved situations is presented as well as numerical simulations of both flat and curved configurations. The results are compared to measurements of the electromagnetic field distributions in a cylindrical patient model. Due to their large size multimode solutions may exist, and our results confirm their existence. These multimode solutions affect both the power distribution and PD/EHD, with a dependence on applicator curvature. Therefore, the performance parameters like PD and EHD need to be carefully assessed when bending large size CFMA applicators to conform to the patient body. This conclusion also holds for other types of large size surface current applicators.","Biomedical Engineering, IEEE Transactions 56",VP89183
53e9b388b7602d9703e6d185,Body Conformal Antennas for Superficial Hyperthermia: The Impact of Bending Contact Flexible Microstrip Applicators on Their Electromagnetic Behavior,53f449abdabfaedd74dfbbee,Niek van Wieringen,Short Paper,None,S25096,"Biomedical Engineering, IEEE Transactions",2009,Journal,56,RV61033,Amber Mendoza,RV78455,Adrian Collins,H37971,dckmsohdwl,Editor,AR43386,biological effects of fields,R55604,Accepted,"Hyperthermia is a powerful radiosensitizer for treatment of superficial tumors. This requires body conformal antennas with a power distribution as homogeneous as possible over the skin area. The contact flexible microstrip applicators (CFMA) operating at 434 MHz exist in several sizes, including the large size 3H and 5H. This paper investigates the behavior of the electromagnetic fields for the 3H and 5H CFMA in both flat and curved configurations, and the impact on performance parameters like the penetration depth (PD) and the effective heating depth (EHD). The underlying theory behind the electromagnetic behavior in curved situations is presented as well as numerical simulations of both flat and curved configurations. The results are compared to measurements of the electromagnetic field distributions in a cylindrical patient model. Due to their large size multimode solutions may exist, and our results confirm their existence. These multimode solutions affect both the power distribution and PD/EHD, with a dependence on applicator curvature. Therefore, the performance parameters like PD and EHD need to be carefully assessed when bending large size CFMA applicators to conform to the patient body. This conclusion also holds for other types of large size surface current applicators.","Biomedical Engineering, IEEE Transactions 56",VP89183
53e9b388b7602d9703e6d185,Body Conformal Antennas for Superficial Hyperthermia: The Impact of Bending Contact Flexible Microstrip Applicators on Their Electromagnetic Behavior,53f45866dabfaefedbb57c94,Johannes Crezee,Short Paper,None,S25096,"Biomedical Engineering, IEEE Transactions",2009,Journal,56,RV61033,Amber Mendoza,RV78455,Adrian Collins,H37971,dckmsohdwl,Editor,AR43386,biological effects of fields,R55604,Accepted,"Hyperthermia is a powerful radiosensitizer for treatment of superficial tumors. This requires body conformal antennas with a power distribution as homogeneous as possible over the skin area. The contact flexible microstrip applicators (CFMA) operating at 434 MHz exist in several sizes, including the large size 3H and 5H. This paper investigates the behavior of the electromagnetic fields for the 3H and 5H CFMA in both flat and curved configurations, and the impact on performance parameters like the penetration depth (PD) and the effective heating depth (EHD). The underlying theory behind the electromagnetic behavior in curved situations is presented as well as numerical simulations of both flat and curved configurations. The results are compared to measurements of the electromagnetic field distributions in a cylindrical patient model. Due to their large size multimode solutions may exist, and our results confirm their existence. These multimode solutions affect both the power distribution and PD/EHD, with a dependence on applicator curvature. Therefore, the performance parameters like PD and EHD need to be carefully assessed when bending large size CFMA applicators to conform to the patient body. This conclusion also holds for other types of large size surface current applicators.","Biomedical Engineering, IEEE Transactions 56",VP89183
53e9b388b7602d9703e6d185,Body Conformal Antennas for Superficial Hyperthermia: The Impact of Bending Contact Flexible Microstrip Applicators on Their Electromagnetic Behavior,5630156e45cedb339990a42e,"de Greef, M.",Short Paper,None,S25096,"Biomedical Engineering, IEEE Transactions",2009,Journal,56,RV61033,Amber Mendoza,RV78455,Adrian Collins,H37971,dckmsohdwl,Editor,AR43386,biological effects of fields,R55604,Accepted,"Hyperthermia is a powerful radiosensitizer for treatment of superficial tumors. This requires body conformal antennas with a power distribution as homogeneous as possible over the skin area. The contact flexible microstrip applicators (CFMA) operating at 434 MHz exist in several sizes, including the large size 3H and 5H. This paper investigates the behavior of the electromagnetic fields for the 3H and 5H CFMA in both flat and curved configurations, and the impact on performance parameters like the penetration depth (PD) and the effective heating depth (EHD). The underlying theory behind the electromagnetic behavior in curved situations is presented as well as numerical simulations of both flat and curved configurations. The results are compared to measurements of the electromagnetic field distributions in a cylindrical patient model. Due to their large size multimode solutions may exist, and our results confirm their existence. These multimode solutions affect both the power distribution and PD/EHD, with a dependence on applicator curvature. Therefore, the performance parameters like PD and EHD need to be carefully assessed when bending large size CFMA applicators to conform to the patient body. This conclusion also holds for other types of large size surface current applicators.","Biomedical Engineering, IEEE Transactions 56",VP89183
53e9b388b7602d9703e6d557,The multi-terminal maximum-flow network-interdiction problem,53f352e8dabfae4b349503f9,Ibrahim Akgün,Demo Paper,None,S23231,European Journal of Operational Research,2011,Journal,211,RV69319,Jason Alvarez,RV71818,Abigail Bishop,H39888,apwebyhyci,Editor,AR48388,OR in military,R55018,Accepted,"This paper defines and studies the multi-terminal maximum-flow network-interdiction problem (MTNIP) in which a network user attempts to maximize flow in a network among K⩾3 pre-specified node groups while an interdictor uses limited resources to interdict network arcs to minimize this maximum flow. The paper proposes an exact (MTNIP-E) and an approximating model (MPNIM) to solve this NP-hard problem and presents computational results to compare the models. MTNIP-E is obtained by first formulating MTNIP as bi-level min–max program and then converting it into a mixed integer program where the flow is explicitly minimized. MPNIM is binary-integer program that does not minimize the flow directly. It partitions the node set into disjoint subsets such that each node group is in a different subset and minimizes the sum of the arc capacities crossing between different subsets. Computational results show that MPNIM can solve all instances in a few seconds while MTNIP-E cannot solve about one third of the problems in 24hour. The optimal objective function values of both models are equal to each other for some problems while they differ from each other as much as 46.2% in the worst case. However, when the post-interdiction flow capacity incurred by the solution of MPNIM is computed and compared to the objective value of MTNIP-E, the largest difference is only 7.90% implying that MPNIM may be a very good approximation to MTNIP-E.",European Journal of Operational Research 211,VP81310
53e9b388b7602d9703e6d557,The multi-terminal maximum-flow network-interdiction problem,53f46975dabfaee43ed02d7a,Barbaros Ç. Tansel,Demo Paper,None,S23231,European Journal of Operational Research,2011,Journal,211,RV69319,Jason Alvarez,RV71818,Abigail Bishop,H39888,apwebyhyci,Editor,AR48388,OR in military,R55018,Accepted,"This paper defines and studies the multi-terminal maximum-flow network-interdiction problem (MTNIP) in which a network user attempts to maximize flow in a network among K⩾3 pre-specified node groups while an interdictor uses limited resources to interdict network arcs to minimize this maximum flow. The paper proposes an exact (MTNIP-E) and an approximating model (MPNIM) to solve this NP-hard problem and presents computational results to compare the models. MTNIP-E is obtained by first formulating MTNIP as bi-level min–max program and then converting it into a mixed integer program where the flow is explicitly minimized. MPNIM is binary-integer program that does not minimize the flow directly. It partitions the node set into disjoint subsets such that each node group is in a different subset and minimizes the sum of the arc capacities crossing between different subsets. Computational results show that MPNIM can solve all instances in a few seconds while MTNIP-E cannot solve about one third of the problems in 24hour. The optimal objective function values of both models are equal to each other for some problems while they differ from each other as much as 46.2% in the worst case. However, when the post-interdiction flow capacity incurred by the solution of MPNIM is computed and compared to the objective value of MTNIP-E, the largest difference is only 7.90% implying that MPNIM may be a very good approximation to MTNIP-E.",European Journal of Operational Research 211,VP81310
